id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,resignation_text
17994,290,mp-bp57_skl8,8,Бакуменко Олександр Борисович,Олександр,Борисович,Бакуменко,О.Б.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 57/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",57,"освіта вища,<br>голова ради директорів,<br>асоціація ""Союз птахівників України"",<br>генеральний директор,<br>асоціація ""Союз кормовиробників України"",<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 57.",http://itd.rada.gov.ua/mps/info/expage/17994/9,http://static.rada.gov.ua/dep_img8/bp57.jpg,bp57,1,29.04.1959,Вища,
15762,56,mp-d80_1_skl8,8,Балицький Євген Віталійович,Євген,Віталійович,Балицький,Є.В.,27.11.2014,29.08.2019,"Виборчий округ № 80, Запорізька область",Виборчий округ № 80,80,Запорізька область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Мелітополь Запорізької області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15762/9,http://static.rada.gov.ua/dep_img8/d80_1.jpg,d80_1,1,10.12.1969,Вища,
18061,49,mp-d73_1_skl8,8,Балога Іван Іванович,Іван,Іванович,Балога,І.І.,27.11.2014,29.08.2019,"Виборчий округ № 73, Закарпатська область",Виборчий округ № 73,73,Закарпатська область,,0,Самовисування,,"освіта вища,<br>голова,<br>Закарпатська обласна рада,<br>член політичної партії Єдиний Центр,<br>проживає в місті Мукачеве Закарпатської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/18061/9,http://static.rada.gov.ua/dep_img8/d73_1.jpg,d73_1,1,10.11.1966,Вища,
5566,45,mp-d69_1_skl8,8,Балога Віктор Іванович,Віктор,Іванович,Балога,В.І.,27.11.2014,29.08.2019,"Виборчий округ № 69, Закарпатська область",Виборчий округ № 69,69,Закарпатська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>член політичної партії Єдиний Центр,<br>проживає в місті Мукачеве Закарпатської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/5566/9,http://static.rada.gov.ua/dep_img8/d69_1.jpg,d69_1,1,15.06.1963,Вища,
15757,47,mp-d71_1_skl8,8,Балога Павло Іванович,Павло,Іванович,Балога,П.І.,27.11.2014,29.08.2019,"Виборчий округ № 71, Закарпатська область",Виборчий округ № 71,71,Закарпатська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>член політичної партії Єдиний Центр,<br>проживає в місті Мукачеве Закарпатської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15757/9,http://static.rada.gov.ua/dep_img8/d71_1.jpg,d71_1,1,27.05.1977,Вища,
15761,55,mp-d79_1_skl8,8,Бандуров Володимир Володимирович,Володимир,Володимирович,Бандуров,В.В.,27.11.2014,29.08.2019,"Виборчий округ № 79, Запорізька область",Виборчий округ № 79,79,Запорізька область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15761/9,http://static.rada.gov.ua/dep_img8/d79_1.jpg,d79_1,1,06.05.1973,Вища,
9776,104,mp-d141_1_skl8,8,Барвіненко Віталій Дмитрович,Віталій,Дмитрович,Барвіненко,В.Д.,27.11.2014,29.08.2019,"Виборчий округ № 141, Одеська область",Виборчий округ № 141,141,Одеська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Одесі,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/9776/9,http://static.rada.gov.ua/dep_img8/d141_1.jpg,d141_1,1,03.06.1981,Вища,
18062,128,mp-d167_1_skl8,8,Барна Олег Степанович,Олег,Степанович,Барна,О.С.,27.11.2014,29.08.2019,"Виборчий округ № 167, Тернопільська область",Виборчий округ № 167,167,Тернопільська область,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>вчитель фізики,<br>Білобожницька загальноосвітня школа,<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в селищі Нагірянка Чортківського району Тернопільської області,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/18062/9,http://static.rada.gov.ua/dep_img8/d167_1.jpg,d167_1,1,18.04.1967,Вища,
18207,426,mp-bp65_skl8,8,Барна Степан Степанович,Степан,Степанович,Барна,С.С.,04.12.2014,13.05.2015,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 65/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",65,"освіта вища,<br>заступник директора,<br>ТОВ ""Протекшн груп"",<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в селі Нагірянка Чортківського району Тернопільської області,<br>судимість відсутня,<br>включений до виборчого списку під № 65.",http://itd.rada.gov.ua/mps/info/expage/18207/9,http://static.rada.gov.ua/dep_img8/bp65.jpg,bp65,1,09.10.1979,Вища,НДУ Особиста письмова заява про складення повноважень
18063,88,mp-d123_1_skl8,8,Батенко Тарас Іванович,Тарас,Іванович,Батенко,Т.І.,27.11.2014,29.08.2019,"Виборчий округ № 123, Львівська область",Виборчий округ № 123,123,Львівська область,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>директор філії ""Магістральні нафтопроводи ""Дружба"",<br>ПАТ ""Укртранснафта"",<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в місті Львові,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/18063/9,http://static.rada.gov.ua/dep_img8/d123_1.jpg,d123_1,1,20.06.1974,Вища,
5520,333,mp-ob9_skl8,8,Бахтеєва Тетяна Дмитрівна,Тетяна,Дмитрівна,Бахтеєва,Т.Д.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Опозиційний блок"" /№ у списку - 9/",,,,"Політична партія ""Опозиційний блок""",213,"Політична партія ""Опозиційний блок""",9,"освіта вища,<br>народний депутат України,<br>безпартійнa,<br>проживає в місті Донецьку,<br>судимість відсутня,<br>включена до виборчого списку під № 9.",http://itd.rada.gov.ua/mps/info/expage/5520/9,http://static.rada.gov.ua/dep_img8/ob9.jpg,ob9,2,27.11.1953,Вища,
